,LINK_ID,Source,Target,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK,geometry
145862,1610032904,1610023601,1610023600,2,104,000,-,월미로,0,0,000,60,0,0,0,565.179294369483,,"LINESTRING (164773.8614999944 542129.3987000008, 164778.301599995 542135.3172999984, 164799.4287999932 542174.0638999991, 164801.8775999982 542176.5992999977, 164807.3341999939 542179.9233999967, 164811.4531999978 542181.9764999931, 164844.6092999943 542195.0824000001, 164876.4416999963 542206.3209999953, 164937.0694999998 542227.7431999987, 164984.4342999977 542244.4767999931, 164992.6714999979 542246.4676999955, 165018.2946999961 542174.0019999936, 165023.5808999992 542158.4689999936, 165040.4030999992 542113.5655999975, 165041.876399993 542109.5950999911, 165095.8540999956 541960.8962999914, 165098.8030999975 541959.5216999926)"
145863,1610033001,1610010600,1610023600,2,104,000,-,맥아더길,0,0,000,60,0,0,0,109.145225439346,,"LINESTRING (165207.3777999947 541988.9122999987, 165126.5076999968 541959.8487999904, 165105.435699999 541969.6693999969)"
145864,1610033003,1610023600,1610023601,2,104,000,-,월미로,0,0,000,60,0,0,0,586.81205690225,,"LINESTRING (165105.435699999 541969.6693999969, 165053.1411999978 542113.7341999905, 165051.6459999979 542117.7602999955, 165034.8838999931 542162.5073000018, 165029.6303999946 542177.9360999949, 165000.3767999934 542260.6765999947, 164981.0164999965 542255.9957999904, 164933.0731999942 542239.0566000021, 164872.4454000002 542217.6344999941, 164840.4026999994 542206.3238999964, 164806.5599999941 542192.9434999996, 164801.5268999936 542190.4363999969, 164794.3160000003 542186.0444999886, 164789.6684999991 542181.2292000022, 164768.1817999924 542141.8252999901, 164764.2619999955 542136.5997999957)"
145865,1610033004,1610023601,1610011200,2,104,000,-,월미로,0,0,000,60,0,0,0,121.594691004048,,"LINESTRING (164764.2619999955 542136.5997999957, 164758.4689999965 542128.877099999, 164747.0716999982 542117.6391000008, 164734.3565999947 542109.8230999971, 164728.9634999922 542106.5093999935, 164656.4705999943 542088.3993999901)"
145866,1610033100,1610010700,1610010900,1,104,000,-,자유공원서로,0,0,000,30,0,0,0,80.90973492582,,"LINESTRING (166451.4468999948 541984.9115999952, 166459.4367999948 541987.2898999981, 166490.6899999985 541995.0858999895, 166530.0255999941 542004.2543999995)"
145867,1610033200,1610010900,1610010700,1,104,000,-,자유공원서로,0,0,000,30,0,0,0,81.631769637882,,"LINESTRING (166527.3000999997 542015.9433999928, 166487.8759999936 542006.7511999968, 166456.2713999978 541998.8697999917, 166448.0241999995 541996.4126999999)"
145868,1610033300,1610011100,1610010700,1,104,000,-,차이나타운로19번길,0,0,000,10,0,0,0,164.770938590405,,"LINESTRING (166318.5810000003 542078.2553999982, 166324.3480999995 542070.9900999948, 166338.8934999994 542070.3450999929, 166353.4797999932 542070.2930999987, 166364.0748999942 542067.5275999994, 166373.9083999984 542063.0691999946, 166391.9098999939 542044.8289999918, 166403.4634999933 542033.6903999952, 166424.8914999973 542008.9991000016, 166445.3007999964 541986.6184999938)"
145869,1610033400,1610010700,1610011100,1,104,000,-,차이나타운로19번길,0,0,000,10,0,0,0,163.348716560462,,"LINESTRING (166454.1677000006 541994.7056999946, 166433.857599997 542016.9784999902, 166412.1763999991 542041.9586000014, 166400.3446999943 542053.3653999954, 166380.8896999964 542073.0785999994, 166368.0982999955 542078.8773999998, 166355.0429999985 542082.2874999939, 166339.1823999967 542082.3446999891, 166330.3440999992 542082.7341000016, 166327.9761999991 542085.7161000039)"
145870,1610033500,1610010800,1620002700,2,104,000,-,송화로,0,0,000,60,0,0,0,169.956313659109,,"LINESTRING (167335.9961999948 542002.8582999905, 167340.5823999951 542014.9518999968, 167348.2721999963 542029.6971999883, 167349.5934999968 542031.8077999968, 167349.9689999968 542032.4097999955, 167360.4833999945 542049.1833999958, 167384.9510999988 542092.7199999981, 167388.7373999964 542099.6281999906, 167395.4218999966 542115.3450999947, 167413.0290999944 542154.0876999954)"
145871,1610033600,1620002700,1610010800,2,104,000,-,송화로,0,0,000,60,0,0,0,170.7250809247,,"LINESTRING (167402.1025999935 542159.0520999973, 167384.4366999932 542120.1779999968, 167377.9278999943 542104.8730999958, 167374.4588999973 542098.5429999965, 167350.1610999996 542055.3143999964, 167339.8023999918 542038.7794999998, 167339.4323999954 542038.1878, 167337.8496999956 542035.6655000026, 167329.6139999994 542019.8680999975, 167324.776399999 542007.1128999947)"
145872,1610033700,1610012000,1610010800,2,104,000,-,참외전로,0,0,000,60,0,0,0,337.754668095413,,"LINESTRING (167082.3072000006 542234.0202999986, 167123.4923999983 542197.5260999891, 167157.9929999943 542169.8473999955, 167189.052399994 542143.5246999962, 167234.1861999927 542098.7189999942, 167252.5329999991 542077.1704999997, 167326.0647000007 542000.8230999889)"
145873,1610033800,1610010800,1610012000,2,104,000,-,참외전로,0,0,000,60,0,0,0,338.703397201744,,"LINESTRING (167334.7078999949 542009.1480999927, 167261.4322000002 542085.230799994, 167242.9972999998 542106.8802000009, 167197.1723999981 542152.3717999991, 167165.628199995 542179.1056999925, 167131.2294999961 542206.7041999977, 167090.2673999968 542243.0032999961)"
145874,1610033900,1610011300,1610010900,1,104,000,-,자유공원서로37번길,0,0,000,30,0,0,0,223.52976147016,,"LINESTRING (166328.9243999933 542111.0211999954, 166348.030999996 542102.2834999918, 166403.0249999992 542073.0031999989, 166466.4454999936 542039.1386999991, 166525.6579999999 542004.9031999924)"
145875,1610034000,1610010900,1610011300,1,104,000,-,자유공원서로37번길,0,0,000,30,0,0,0,224.670639433202,,"LINESTRING (166531.6648999969 542015.2946000006, 166472.2759999941 542049.6278999922, 166408.6706999992 542083.5902000011, 166353.3511999986 542113.0451999927, 166333.9163999926 542121.9335000028)"
145876,1610034100,1610011600,1610010900,1,104,000,-,동화마을길,0,0,000,30,0,0,0,318.618970593031,,"LINESTRING (166343.7667999945 542159.9803999956, 166534.6826999933 542062.5672999964, 166577.1643999962 542038.2011000043, 166570.0903999952 542031.8753999998, 166559.2171999958 542025.9775999881, 166544.6754999974 542019.9663999942, 166527.3083999983 542015.943399992)"
145877,1610038002,1610024000,1610013100,2,104,000,-,공항동로2길,0,0,000,60,0,0,0,198.514599134381,,"LINESTRING (151802.6043999885 542671.4660999991, 151688.8090999954 542834.2056999995)"
145878,1610034200,1610010900,1610011600,1,104,000,-,동화마을길,0,0,000,30,0,0,0,358.482354027487,,"LINESTRING (166530.0172999952 542004.254400001, 166548.3472999931 542008.4988999959, 166564.3842000003 542015.1285999975, 166577.044099995 542021.9971999937, 166597.5561999981 542040.335699997, 166540.3998999971 542073.1229999954, 166349.2221999983 542170.6687999961)"
145879,1610034300,1610011000,1610011200,2,104,000,-,월미로,0,0,000,60,0,0,0,54.162164263788,,"LINESTRING (164606.8143999949 542063.6237999987, 164659.3788999982 542076.7574999931)"
145880,1610034400,1610011200,1610011000,2,104,000,-,월미로,0,0,000,60,0,0,0,54.162067436122,,"LINESTRING (164656.4705999943 542088.3993999901, 164603.9061999995 542075.2656999966)"
145881,1610035800,1610011600,1610011900,1,104,000,-,동화마을길,0,0,000,30,0,0,0,78.457428941499,,"LINESTRING (166350.0162999997 542170.1834000009, 166286.4723999951 542216.2477000005)"
145882,1610035900,1610011600,1610012100,1,104,000,-,참외전로,0,0,000,30,0,0,0,115.550587592659,,"LINESTRING (166352.3238999998 542163.9135999993, 166379.5426999993 542276.2529999991)"
145883,1610036000,1610012100,1610011600,1,104,000,-,참외전로,0,0,000,30,0,0,0,115.550538984978,,"LINESTRING (166367.8812999945 542279.078199997, 166340.6622999971 542166.7388999941)"
145884,1610036100,1610011800,1610012300,3,104,000,-,공항동로399번길,0,0,000,60,0,0,0,167.719845247709,,"LINESTRING (151924.0114999932 542194.645799992, 152061.3239999924 542291.0482999944)"
145885,1610036200,1610012300,1610011800,3,104,000,-,공항동로399번길,0,0,000,60,0,0,0,167.717498176262,,"LINESTRING (152054.4285999965 542300.8690999949, 151917.118899994 542204.4666999911)"
145886,1610036300,1610011900,1610012100,2,103,000,6,제물량로,0,0,000,60,0,0,0,112.346365810115,,"LINESTRING (166286.4883999967 542206.5429999945, 166377.2511999975 542272.8181000026)"
145887,1610036400,1610012100,1610011900,2,103,000,6,제물량로,0,0,000,60,0,0,0,112.344047175705,,"LINESTRING (166370.1726999963 542282.5095999981, 166279.4126999977 542216.2346000014)"
145888,1610036500,1610012200,1610012000,2,104,000,-,참외전로,0,0,000,30,0,0,0,115.383843232708,,"LINESTRING (166982.8864999927 542288.9649999973, 166993.1318999986 542285.9033999926, 167008.9118999994 542278.8450999985, 167036.8724999951 542258.9956999946, 167083.3821999942 542233.2634999967)"
145889,1610036600,1610012000,1610012200,2,104,000,-,참외전로,0,0,000,30,0,0,0,117.973819247773,,"LINESTRING (167089.1923999936 542243.7636999955, 167043.2702999931 542269.1709999957, 167014.8934999995 542289.3168999973, 166997.3171999968 542297.1799000023, 166986.3208 542300.4630000025)"
145890,1610036700,1610012000,1620002900,2,104,003,-,운교로,0,0,000,60,0,0,0,41.271593367203,,"LINESTRING (167091.665499999 542235.8528999981, 167109.2001999993 542271.3278000028, 167109.9582 542272.8647999931)"
145891,1610036800,1620002900,1610012000,2,104,003,-,운교로,0,0,000,60,0,0,0,41.271638194758,,"LINESTRING (167099.2018999974 542278.182699996, 167098.4439999974 542276.6457999939, 167080.9090999961 542241.1707999902)"
145892,1610036900,1610012100,1610012400,2,104,000,-,참외전로,0,0,000,60,0,0,0,153.54899655592,,"LINESTRING (166374.8449999997 542271.7733999927, 166432.3112999949 542282.8208999978, 166526.029599994 542298.8700000024)"
145893,1610037000,1610012400,1610012100,2,104,000,-,참외전로,0,0,000,60,0,0,0,153.793358874058,,"LINESTRING (166524.0039999931 542310.6985999939, 166430.1669999955 542294.6290999943, 166372.5789999959 542283.5578)"
145894,1610037100,1610012100,1610012500,1,104,000,-,참외전로13번길,0,0,000,10,0,0,0,121.131570440155,,"LINESTRING (166377.9890999948 542273.4567999986, 166462.9411999957 542359.8625999999)"
145895,1610037200,1610012500,1610012100,1,104,000,-,참외전로13번길,1,0,000,10,0,0,0,121.131571551609,,"LINESTRING (166454.3842999946 542368.2768000001, 166369.4322000002 542281.8710000025)"
145896,1610037300,1610012400,1610012200,2,104,000,-,참외전로,0,0,000,30,0,0,0,460.448147279193,,"LINESTRING (166525.8469999961 542298.839499992, 166647.5220999938 542315.8252999887, 166676.2086999928 542314.6351999933, 166722.740199999 542312.7044999991, 166761.702 542307.5890999936, 166802.3848999967 542303.6532999945, 166858.9547999959 542296.5986000001, 166908.4450999942 542294.2479999911, 166959.8457999985 542291.314200004, 166983.9690999974 542288.7491999969)"
145897,1610037400,1610012200,1610012400,2,104,000,-,참외전로,0,0,000,30,0,0,0,463.387377596706,,"LINESTRING (166985.2381999935 542300.6823999939, 166960.8220999995 542303.2763999992, 166909.0702999978 542306.2287999954, 166859.9835999982 542308.5606000007, 166803.7066999972 542315.5827999918, 166763.0597999981 542319.515099991, 166723.7720999945 542324.6698999993, 166676.7237999962 542326.6234999959, 166646.9372999971 542327.8595000022, 166524.1893999939 542310.725599993)"
145898,1610037500,1610012600,1610012200,1,104,000,-,참외전로59번길,0,0,000,10,0,0,0,580.484411308026,,"LINESTRING (166440.0001999954 542395.0831000049, 166486.1453999953 542413.3665999979, 166568.7883999949 542429.2214999929, 166617.3670999922 542432.0233000005, 166647.2069999943 542429.7254999914, 166672.8186999933 542427.618299996, 166724.0876000003 542420.9446999914, 166775.2513999941 542407.3003999912, 166838.5781999986 542380.7089000009, 166869.3799999959 542365.8281999939, 166945.8090999948 542316.2279999995, 166981.0105999942 542289.9088999948)"
145899,1610037600,1610012200,1610012600,1,104,000,-,참외전로59번길,0,0,000,10,0,0,0,592.731405512408,,"LINESTRING (166988.1966999998 542299.5191000004, 166952.6781999985 542326.0753999968, 166875.2813999954 542376.303699994, 166843.5168999963 542391.6493999925, 166779.1387999944 542418.6854999942, 166726.4177999936 542432.741899994, 166674.0881999953 542439.5549999963, 166648.1587999975 542441.687699991, 166617.4843999961 542444.0477999944, 166567.3050999942 542441.1552999977, 166482.7755999945 542424.9402999992, 166435.5782999995 542406.2414999981)"
145900,1610037701,1610012300,1610012301,3,104,000,-,공항동로399번길,0,0,000,60,0,0,0,422.18170124582,,"LINESTRING (152061.3239999924 542291.0482999944, 152254.6395999943 542426.7730999922, 152403.0564999939 542530.9701999993, 152406.9634999929 542533.7131999952)"
145901,1610037702,1610012301,1610013000,3,104,000,-,공항동로399번길,0,0,000,60,0,0,0,310.981527564479,,"LINESTRING (152406.9634999929 542533.7131999952, 152661.5627999945 542712.462899995)"
145902,1610037801,1610013000,1610012301,3,104,000,-,공항동로399번길,0,0,000,60,0,0,0,310.982927742488,,"LINESTRING (152654.6699000004 542722.2830999959, 152400.0683999944 542543.5340999911)"
145903,1610037802,1610012301,1610012300,3,104,000,-,공항동로399번길,0,0,000,60,0,0,0,422.182007250517,,"LINESTRING (152400.0683999944 542543.5340999911, 152396.160799994 542540.7907000018, 152247.7440999922 542436.5937, 152054.4285999965 542300.8690999949)"
145904,1610037901,1610013100,1610024000,2,104,000,-,공항동로2길,0,0,000,60,0,0,0,201.243448269679,,"LINESTRING (151678.9733999967 542827.3292999922, 151794.3334999985 542662.3529999997)"
145905,1610038100,1610012500,1610012400,1,104,000,-,참외전로13번길,0,0,000,10,0,0,0,89.925318001553,,"LINESTRING (166454.311899997 542359.9390000016, 166477.7625999965 542335.2396999979, 166521.2470999962 542300.1170999908)"
145906,1610038200,1610012400,1610012500,1,104,000,-,참외전로13번길,0,0,000,10,0,0,0,88.338762702671,,"LINESTRING (166528.7864999995 542309.4514999958, 166485.9189999992 542344.0755999996, 166463.016199999 542368.200399998)"
145907,1610038300,1610012600,1610012500,1,104,000,-,참외전로13번길,0,0,000,10,0,0,0,42.113230955325,,"LINESTRING (166432.5779999941 542397.6901000011, 166453.4514999987 542361.0973999979)"
145908,1610038400,1610012500,1610012600,1,104,000,-,참외전로13번길,0,0,000,10,0,0,0,42.114567895102,,"LINESTRING (166463.8766999995 542367.0418999916, 166443.0004999935 542403.6345999988)"
145909,1610038503,1610023900,1610023901,3,104,000,-,공항동로465번길,0,0,000,60,0,0,0,128.864239228745,,"LINESTRING (151428.3608999947 542647.0273000025, 151534.4348999939 542720.273699998)"
145910,1610038504,1610023901,1610013100,3,104,000,-,공항동로465번길,0,0,000,60,0,0,0,185.709723723302,,"LINESTRING (151534.4348999939 542720.273699998, 151687.3009999957 542825.8310999966)"
145911,1610038505,1610012700,1610012701,3,104,000,-,공항동로465번길,0,0,000,60,0,0,0,131.924108342242,,"LINESTRING (151135.7464999897 542444.9898000037, 151244.3424999933 542519.970599998)"
145912,1610038506,1610012701,1610023900,3,104,000,-,공항동로465번길,0,0,000,60,0,0,0,223.548389326814,,"LINESTRING (151244.3424999933 542519.970599998, 151428.3608999947 542647.0273000025)"
145913,1610038603,1610013100,1610023901,3,104,000,-,공항동로465번길,0,0,000,60,0,0,0,185.707929008958,,"LINESTRING (151680.4813999944 542835.7038999915, 151527.6169999941 542730.1471999986)"
145914,1610038604,1610023901,1610023900,3,104,000,-,공항동로465번길,0,0,000,60,0,0,0,126.528594728755,,"LINESTRING (151527.6169999941 542730.1471999986, 151423.4656999908 542658.2281999977)"
145915,1610038605,1610023900,1610012701,3,104,000,-,공항동로465번길,0,0,000,60,0,0,0,225.883548698571,,"LINESTRING (151423.4656999908 542658.2281999977, 151237.5253999958 542529.8437999913)"
145916,1610038606,1610012701,1610012700,3,104,000,-,공항동로465번길,0,0,000,60,0,0,0,131.923615716834,,"LINESTRING (151237.5253999958 542529.8437999913, 151128.9299999951 542454.8630000037)"
145917,1610038700,1610012800,1610013300,1,104,000,-,영종해안남로,0,0,000,30,0,0,0,655.236373936892,,"LINESTRING (161765.0400999929 542598.9357999947, 161770.716399997 542608.9508999956, 161809.546299993 542680.8293999991, 161854.5629999931 542746.4503999974, 161896.3008999976 542809.034599995, 162225.1705999963 543049.5668999992)"
145918,1610038800,1610013300,1610012800,1,104,000,-,영종해안남로,0,0,000,30,0,0,0,660.365825453358,,"LINESTRING (162218.0864999974 543059.2550999937, 161887.5002999986 542817.4649999965, 161844.6212999971 542753.1726999907, 161799.2900999941 542687.0919000028, 161760.2175999964 542614.7601, 161754.5998999996 542604.8522999956)"
145919,1610038900,1610012900,1610013200,2,104,000,-,공항동로2길,0,0,000,60,0,0,0,353.87949466569,,"LINESTRING (150989.7095999921 542674.0159999962, 151277.4405999873 542880.2257000038)"
145920,1610039000,1610013200,1610012900,2,104,000,-,공항동로2길,0,0,000,60,0,0,0,353.879218332263,,"LINESTRING (151270.449399992 542889.9784999938, 150982.7185999957 542683.7689999975)"
